Domanda,Testo,Stralcio,Repertorio
Come ti descriverai una volta uscito dal carcere?,"fortunato e con un esp_molto_brutta che dovrò dimenticare perché nei_carceri_italiani una_persona non_cambia , anzi diventa più_cattiva .",fortunato ,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"fortunato e con un esp_molto_brutta che dovrò dimenticare perché nei_carceri_italiani una_persona non_cambia , anzi diventa più_cattiva .","e con un esp_molto_brutta che dovrò dimenticare perché nei_carceri_italiani una_persona non_cambia , anzi diventa più_cattiva .",DERESPONSABILIZZAZIONE
Come ti descriverai una volta uscito dal carcere?,""" una_persona fortunata """,""" una_persona fortunata """,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,penso cambiare_vita insieme_famiglia,penso cambiare_vita insieme_famiglia,DICHIARAZIONE DI INTENTI
Come ti descriverai una volta uscito dal carcere?,una_persona delle cicatrici che un_giorno forse guariranno nn_commettendo mai_più lo_stesso delitto per_non soffrire ancora ne far soffrire la propria_famiglia,una_persona delle cicatrici che un_giorno forse guariranno,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,una_persona delle cicatrici che un_giorno forse guariranno nn_commettendo mai_più lo_stesso delitto per_non soffrire ancora ne far soffrire la propria_famiglia,nn_commettendo mai_più lo_stesso delitto per_non soffrire ancora ne far soffrire la propria_famiglia,RIFERIMENTO ALL'OBIETTIVO
Come ti descriverai una volta uscito dal carcere?,"una_persona , con un_futuro per_quanto_riguarda il lavoro , come lo sono_sempre stato nella mia vita_quotidiana","una_persona , con un_futuro per_quanto_riguarda il lavoro , come lo sono_sempre stato nella mia vita_quotidiana",POSSIBILITA
Come ti descriverai una volta uscito dal carcere?,sofferenza mentale,sofferenza mentale,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,niente,niente,NON RISPOSTA
Come ti descriverai una volta uscito dal carcere?,non capisco,non capisco,NON RISPOSTA
Come ti descriverai una volta uscito dal carcere?,quando_sarò rilasciato_carcere una_vita,quando_sarò rilasciato_carcere una_vita,GENERALIZZAZIONE
Come ti descriverai una volta uscito dal carcere?,una_volta_uscito penso di stabilizzare la mia_vita,una_volta_uscito penso di stabilizzare la mia_vita,DICHIARAZIONE DI INTENTI
Come ti descriverai una volta uscito dal carcere?,è tutta_un_altra vita fuori,è tutta_un_altra vita fuori,COMMENTO
Come ti descriverai una volta uscito dal carcere?,una_persona che posso chiudere la porta di_casa quando mi pare a me . e una_persona dignità che là_dentro non_posso avere,una_persona che posso chiudere la porta di_casa quando mi pare a me . e una_persona dignità che là_dentro non_posso avere,COMMENTO
Come ti descriverai una volta uscito dal carcere?,la pers_più_felice del_mondo,la pers_più_felice del_mondo,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,è un_altra,è un_altra,COMMENTO
Come ti descriverai una volta uscito dal carcere?,quando_sarò_fuori da penso di fare_una_vita normale e dimenticare la vita piena di sofferenze che sto passando in_carcere,quando_sarò_fuori da penso di fare_una_vita normale e dimenticare la vita piena di sofferenze che sto passando in_carcere,DICHIARAZIONE DI INTENTI
Come ti descriverai una volta uscito dal carcere?,non_lo_so perché vedo un_futuro abbastanza difficile,non_lo_so perché vedo un_futuro abbastanza difficile,COMMENTO
Come ti descriverai una volta uscito dal carcere?,una_persona attenta a non_fare niente di sbagliato a me e agli altri,una_persona attenta a non_fare niente di sbagliato a me e agli altri,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,di non_tornare_più in_carcere,di non_tornare_più in_carcere,GENERALIZZAZIONE
Come ti descriverai una volta uscito dal carcere?,una_persona ma sempre segnata come detenuta,una_persona ma sempre segnata come detenuta,CONTRAPPOSIZIONE
Come ti descriverai una volta uscito dal carcere?,"come_una_persona , solo_che con una_esperienza che non dimenticherà mai e una_persona un po' sfortunata .","come_una_persona , solo_che con una_esperienza che non dimenticherà mai ",RIDIMENSIONAMENTO
Come ti descriverai una volta uscito dal carcere?,"come_una_persona , solo_che con una_esperienza che non dimenticherà mai e una_persona un po' sfortunata .",e una_persona un po' sfortunata .,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"come_una_persona forte e realista che ha superato un ostacolo sulla sua strada , anche_se tanto diffidente , questo sì","come_una_persona forte e realista che ha superato un ostacolo sulla sua strada , anche_se tanto diffidente , questo sì",GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,utile alla società,utile alla società,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"mi_descrivo , lottatrice , solare e vincitrice perché_non mi_sono lasciata avvilire dalla cattiveria che esiste dentro_carcere . quando_arriverà il momento di_uscire sarà con l' affidamento lavorativo , e in questo momento lavoro in_carcere","mi_descrivo , lottatrice , solare e vincitrice perché_non mi_sono lasciata avvilire dalla cattiveria che esiste dentro_carcere .",CAUSA
Come ti descriverai una volta uscito dal carcere?,"mi_descrivo , lottatrice , solare e vincitrice perché_non mi_sono lasciata avvilire dalla cattiveria che esiste dentro_carcere . quando_arriverà il momento di_uscire sarà con l' affidamento lavorativo , e in questo momento lavoro in_carcere","quando_arriverà il momento di_uscire sarà con l' affidamento lavorativo , e in questo momento lavoro in_carcere",DESCRIZIONE
Come ti descriverai una volta uscito dal carcere?,"penso_che non_sbaglierò_più e non_dimenticherò_mai quel che ho sofferto , starò con i miei_figli",penso_che non_sbaglierò_più ,OPINIONE
Come ti descriverai una volta uscito dal carcere?,"penso_che non_sbaglierò_più e non_dimenticherò_mai quel che ho sofferto , starò con i miei_figli","e non_dimenticherò_mai quel che ho sofferto ,",SANCIRE
Come ti descriverai una volta uscito dal carcere?,"penso_che non_sbaglierò_più e non_dimenticherò_mai quel che ho sofferto , starò con i miei_figli",starò con i miei_figli,DICHIARAZIONE DI INTENTI
Come ti descriverai una volta uscito dal carcere?,"una donna felice , e piena di_vita .","una donna felice , e piena di_vita .",GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,anche qua_dentro io_sono una_persona educata . qua ho_visto solo le cose peggiori non_ho niente .,anche qua_dentro io_sono una_persona educata . qua ho_visto solo le cose peggiori non_ho niente .,COMMENTO
Come ti descriverai una volta uscito dal carcere?,una_persona e fortunata di aver potuto resistere a tutto_ciò .,una_persona e fortunata di aver potuto resistere a tutto_ciò .,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"una_persona vissuto il più_difficile momento, e tiene tanto di ricominciare a_vivere , che questa non è una_vita",una_persona vissuto il più_difficile momento,SANCIRE
Come ti descriverai una volta uscito dal carcere?,"una_persona vissuto il più_difficile momento, e tiene tanto di ricominciare a_vivere , che questa non è una_vita",", e tiene tanto di ricominciare a_vivere , che questa non è una_vita",RIFERIMENTO ALL'OBIETTIVO
Come ti descriverai una volta uscito dal carcere?,"il carcere non_mi_cambiata ,  ma una_volta_uscita vorrei avere_una_vita più tranquilla_e_serena .","il carcere non_mi_cambiata ,",SANCIRE
Come ti descriverai una volta uscito dal carcere?,"il carcere non_mi_cambiata ,  ma una_volta_uscita vorrei avere_una_vita più tranquilla_e_serena .", ma una_volta_uscita vorrei avere_una_vita più tranquilla_e_serena .,RIFERIMENTO ALL'OBIETTIVO
Come ti descriverai una volta uscito dal carcere?,io non_cambiata . quello che mi auguro è di_avere tranquilla e di_non finire mai_più in_questo_posto .,io non_cambiata .,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,io non_cambiata . quello che mi auguro è di_avere tranquilla e di_non finire mai_più in_questo_posto .,quello che mi auguro è di_avere tranquilla e di_non finire mai_più in_questo_posto .,RIFERIMENTO ALL'OBIETTIVO
Come ti descriverai una volta uscito dal carcere?,descrivo_me_stesso che sono colpevole davanti_alla legge,descrivo_me_stesso che sono colpevole davanti_alla legge,DESCRIZIONE
Come ti descriverai una volta uscito dal carcere?,tranquillo psicologicamente con la speranza che sia l' ultima_volta,tranquillo psicologicamente con la speranza che sia l' ultima_volta,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,una_persona rinata,una_persona rinata,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,felice,felice,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,bene,bene,GENERALIZZAZIONE
Come ti descriverai una volta uscito dal carcere?,"silenziosa , chiusa , cauta","silenziosa , chiusa , cauta",GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,un neonato come_prima,un neonato come_prima,GENERALIZZAZIONE
Come ti descriverai una volta uscito dal carcere?,"una_domanda banale , con posa ti po' cambiare il carcere ?","una_domanda banale , con posa ti po' cambiare il carcere ?",NON RISPOSTA
Come ti descriverai una volta uscito dal carcere?,una_persona .,una_persona .,GENERALIZZAZIONE
Come ti descriverai una volta uscito dal carcere?,felice,felice,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"sarò un_uomo felice raggiungendo la mia_famiglia , e potrei mantenerla","sarò un_uomo felice raggiungendo la mia_famiglia , e potrei mantenerla",DICHIARAZIONE DI INTENTI
Come ti descriverai una volta uscito dal carcere?,"fatto a_pezzi , semidistrutto , cattivo","fatto a_pezzi , semidistrutto , cattivo",GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"in_nessun_modo , uguale come_prima viste le condizioni_di_vita . senza_documenti e senza_lavoro","in_nessun_modo , ",COMMENTO
Come ti descriverai una volta uscito dal carcere?,"in_nessun_modo , uguale come_prima viste le condizioni_di_vita . senza_documenti e senza_lavoro",uguale come_prima viste le condizioni_di_vita . senza_documenti e senza_lavoro,VALUTAZIONE
Come ti descriverai una volta uscito dal carcere?,come_una_persona con un_altra mentalità,come_una_persona con un_altra mentalità,DESCRIZIONE
Come ti descriverai una volta uscito dal carcere?,"una_persona con molta voglia di_andare avanti , lottando per il suo benessere .","una_persona con molta voglia di_andare avanti , lottando per il suo benessere .",RIFERIMENTO ALL'OBIETTIVO
Come ti descriverai una volta uscito dal carcere?,una_persona,una_persona,GENERALIZZAZIONE
Come ti descriverai una volta uscito dal carcere?,"attiva , libera , lavoratrice","attiva , libera , lavoratrice",GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"sarò come_ero_prima_di_entrare in_questo_posto , una_persona buona , una madre amorosa , lavoratrice e con tanta fede e coraggio per farsi un_futuro migliore","sarò come_ero_prima_di_entrare in_questo_posto , una_persona buona , una madre amorosa , lavoratrice ",GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"sarò come_ero_prima_di_entrare in_questo_posto , una_persona buona , una madre amorosa , lavoratrice e con tanta fede e coraggio per farsi un_futuro migliore",e con tanta fede e coraggio per farsi un_futuro migliore,RIFERIMENTO ALL'OBIETTIVO
Come ti descriverai una volta uscito dal carcere?,penso_di_lavorare e studiare per migliorare la situazione di tutta la mia_famiglia,penso_di_lavorare e studiare per migliorare la situazione di tutta la mia_famiglia,RIFERIMENTO ALL'OBIETTIVO
Come ti descriverai una volta uscito dal carcere?,libera,libera,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,che ho_fatto un_esperienza perché_non ero mai stata in_carcere e penso_che_non porterò più droga per lavoro,che ho_fatto un_esperienza perché_non ero mai stata in_carcere ,DESCRIZIONE
Come ti descriverai una volta uscito dal carcere?,che ho_fatto un_esperienza perché_non ero mai stata in_carcere e penso_che_non porterò più droga per lavoro,e penso_che_non porterò più droga per lavoro,OPINIONE
Come ti descriverai una volta uscito dal carcere?,con molta esperienza dopo essere stata in_carcere,con molta esperienza dopo essere stata in_carcere,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,contenta,contenta,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,contenta,contenta,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,mi vedrò in_paradiso,mi vedrò in_paradiso,GENERALIZZAZIONE
Come ti descriverai una volta uscito dal carcere?,"sono un_altra , però felice di avere vicino_mia_famiglia","sono un_altra , però felice di avere vicino_mia_famiglia",GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,anche_se vengo fuori innocente credo che sarò segnata per il resto dei_miei giorni e mia_figlia pure . penso_che una_volta_uscita me ne torno a_casa mia,anche_se vengo fuori innocente credo che sarò segnata per il resto dei_miei giorni e mia_figlia pure . ,VALUTAZIONE
Come ti descriverai una volta uscito dal carcere?,anche_se vengo fuori innocente credo che sarò segnata per il resto dei_miei giorni e mia_figlia pure . penso_che una_volta_uscita me ne torno a_casa mia,penso_che una_volta_uscita me ne torno a_casa mia,DICHIARAZIONE DI INTENTI
Come ti descriverai una volta uscito dal carcere?,"appena_nata, con_la_volontà_di rifarmi una_vita .","appena_nata,",GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"appena_nata, con_la_volontà_di rifarmi una_vita .",con_la_volontà_di rifarmi una_vita .,RIFERIMENTO ALL'OBIETTIVO
Come ti descriverai una volta uscito dal carcere?,carcerata .,carcerata .,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,una che è_stata in_prigione,una che è_stata in_prigione,DESCRIZIONE
Come ti descriverai una volta uscito dal carcere?,allontanata dalla_realtà,allontanata dalla_realtà,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,distrutta dalla_realtà .,distrutta dalla_realtà .,GIUDIZIO
Come ti descriverai una volta uscito dal carcere?,"quando_uscirò , prima_di_tutto avrò risolto i miei problemi con le autorità italiane , poi cercherò di sistemarmi e continuare_la_vita","quando_uscirò , prima_di_tutto avrò risolto i miei problemi con le autorità italiane , ",PREVISIONE
Come ti descriverai una volta uscito dal carcere?,"quando_uscirò , prima_di_tutto avrò risolto i miei problemi con le autorità italiane , poi cercherò di sistemarmi e continuare_la_vita",poi cercherò di sistemarmi e continuare_la_vita,DICHIARAZIONE DI INTENTI
Come ti descriverai una volta uscito dal carcere?,sarò_molto contento,sarò_molto contento,GIUDIZIO
