Domanda,Testo,Stralcio,Repertorio
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","perche l' amministrazione deve attivare corsi_di_agiornamento periodici, 
fornire sempreconoscenze maggiori e piu approfondite 
per_poter_svolgere al_meglio il ruolo che siamo chiamati a svolgere 
",,SANCIRE LA REALTÀ
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","l' amministrazione penitenziaria non spende per_il_trattamento e la cura 
psicologica 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","per motivi apparentemente numerici, spesso i corsi sarebbero utili e formativi ma_spesso_si e chiamati a investire ruoli che non corrispondono al profilo professionale per la mancanza di profili necessariamente sottoposti ai_corsi ",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","per motivi apparentemente numerici, spesso i corsi sarebbero utili e formativi ma_spesso_si e chiamati a investire ruoli che non corrispondono al profilo professionale per la mancanza di profili necessariamente sottoposti ai_corsi ",,CONTRAPPOSIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","percepisco: disorganizzazione, improvvisazione, pressapochismo, proposte formative ripetitive e pedissequamente improntate all' organizzazione del lavoro in un' azienda. lo stato un' azienda non e! ",,OPINIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","percepisco: disorganizzazione, improvvisazione, pressapochismo, proposte formative ripetitive e pedissequamente improntate all' organizzazione del lavoro in un' azienda. lo stato un' azienda non e! ",,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",molto spesso i percorsi di riqualificazione del_ruolo e di aggiornamento cadono dall_alto e non_sono condivisi con il personale. troppo spesso_si parla di normativa ma poco viene_fatto per insegnare l' applicazione pratica di queste. la realta in cui lavoriamo e intrinseca di contraddizioni ,,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",molto spesso i percorsi di riqualificazione del_ruolo e di aggiornamento cadono dall_alto e non_sono condivisi con il personale. troppo spesso_si parla di normativa ma poco viene_fatto per insegnare l' applicazione pratica di queste. la realta in cui lavoriamo e intrinseca di contraddizioni ,,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","assoluta mancanza di una adeguata formazione_professionale che fornisca 
maggiore competenza tecnica rispetto_al ruolo 
",,SPECIFICAZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","spesso e volentieri si ha l_impressione_che si facciano le cose tanto_per 
farle e non per i risultati che si potrebbero ottenere!! 
",,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","non_vengono_fatti corsi_di_aggiornamento per personale sanitario 
convenzionato quali gli psichiatri, ne programmi di integrazione tra le 
diverse aree 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","sono_state messe in_atto negli_ultimi_anni diverse 
attivita_formative_specifiche per_il_ruolo che occupo 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","non effettuano corsi_di_aggiornamento, siamo abbandonati all' espletamento di_servizio d' istituto, non_vi_sono assolutamente altre occasioni
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","non effettuano corsi_di_aggiornamento, siamo abbandonati all' espletamento di_servizio d' istituto, non_vi_sono assolutamente altre occasioni
",,CONFERMA
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","non effettuano corsi_di_aggiornamento, siamo abbandonati all' espletamento di_servizio d' istituto, non_vi_sono assolutamente altre occasioni
",,SANCIRE LA REALTÀ
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",non ci sono iniziative proposte dal_ministero della giustizia e quindi dall' amministrazione penitanziaria per promuovere le nostre_competenze,,SANCIRE LA REALTÀ
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","mancano_corsi_di_aggiornamento specifici, agenti e operatori sono sottonumero insufficienti strutture non_sempre in_grado_di ospitare e gestire tossicodipendenti e sieropositivi 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","mancano_corsi_di_aggiornamento specifici, agenti e operatori sono sottonumero insufficienti strutture non_sempre in_grado_di ospitare e gestire tossicodipendenti e sieropositivi 
",,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",vari corsi_di_formazione e aggiornamento,,GENERALIZZAZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",vari corsi_di_formazione ed aggiornamento,,GENERALIZZAZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","gli incontri ed i seminari con gli operatori di altri settori del carcere 
(medici, psicologi, educatori, comandanti, eccetera eccetera eccetera) che 
aiutano i docenti a comprendere meglio la realta in cui operano 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","perche vengono fatti pochissimi e rari_corsi_di_aggiornamento del 
personale e quei pochi non_vengono_fatti da_tutti. 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","in_quanto_ l' amministrazione pensa solamente ai ristretti e non a chi vi 
opera. 
",,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","vi sono normative e decreti legge che tendono alla rieducazione e al 
reiserimento di soggetti non rispettosi della legge 
",,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",disorganicita mancanza di collegamento tra i vari servizi,,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","l' amministrazione penitenziaria non mi gestisce. dipendo da un' altra 
amministrazione che collabora con l' amministrazione penitenziaria 
",,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","sono_stati_fatti dall' amministrazione penitenziaria incontri di 
chiarimento circa il comportamento da tenere con i detenuti 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","ci permette di operare in_modo libero, lasciandoci scegliere a_noi 
insegnanti i criteri di inserimento a scuola 
",,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","continuo confronto e discussione dei casi con i colleghi 
momenti_di_formazione e corsi 
database e archivi informatici per l' elaborazione di statistiche sull' 
efficacia degli interventi 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","ad_esempio di ha dato l' autorizzazione ad uscire e visitare una stazione 
elettrica con gli studenti dell' alta sicurezza mettendo in_essere tutte le 
azioni atte a consentirlo, anche in_termini_di sicurezza 
",,GENERALIZZAZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","annualmente viene organizzato_un_corso_di_aggiornamento che prevede 
incontri con la direzione del carcere, col comandante, il criminologo e gli 
operatori sanitari 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","ritengo che la scuola sia ritenuta marginale come servizio 
all_interno_della struttura, soprattutto dagli agenti 
",,OPINIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","accurati corsi_di_formazione e specifici corsi_di_aggiornamento 
finalizzati a formare personale in_grado_di sviluppare specifiche 
competenze che il ruolo richiede 
",,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","non_sono_organizzate_attivita in_tal_senso per permettere di_conoscere 
la realta in cui operiamo 
",,RIFERIMENTO ALL'OBIETTIVO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","molto raramente noi insegnanti veniamo interpellati sul comportamento 
dei detenuti in classe. ad ogni quadrimestre comunichiamo agli educatori 
la frequenza e quindi le assenze, l' impegno in classe ed il comportamento 
dei detenuti. tutto qui 
",,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?",mancanza di informazione mediante corsi_di_aggiornamento.,,DESCRIZIONE
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","la risposta viene dal_fatto_che le esperienze di_cui sono a_conoscenza, 
viene dalla mia volonta di_conoscere, e dall' esperienza fatta in 
tutti_gli_anni di_lavoro, anche perche l' amministrazione si interessa poco 
su_tutto. 
",,COMMENTO
"Per sviluppare le competenze che il suo ruolo richiede, in che modo l’Amministrazione Penitenziaria fornisce occasioni che reputa efficaci rispetto agli obiettivi e alle competenze previste dal suo ruolo?","non_ho incontrato difficolta da_parte_dell' amministrazione penitenziaria 
anzi nel_corso_di questi 5 anni ha sempre fornito supporti_necessari 
affinch‚ il mio_ruolo_non avesse difficolta
",,GENERALIZZAZIONE
